,Unnamed: 0,smi,ID,mol,SA score,Mol wt,fitness value,prop
51642,504526,S(NC)(=O)(=O)CCN,MCULE-4756669449,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678F30>,2.66826602262261,138.192,-1.5057,-1.5057
467028,4497434,CC1=C(NC2CCNCC2)N=CC=C1,MCULE-4250883392,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678EE0>,2.22358114854392,191.278,1.55392,1.55392
263198,3340396,C1(C=CC=CC=1)SCCC(=O)C,MCULE-5300990067,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678E90>,1.77160083742594,180.272,2.7578,2.7578
91841,1086116,CC1SC(CCN)=NC=1,MCULE-7738679052,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678E40>,2.67443539184094,142.227,0.95272,0.95272
492982,4699346,C1(OC)C(=CC=CN=1)NC(=O)C=C,MCULE-8687585087,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678DF0>,2.15247436539344,178.191,1.2147,1.2147
366194,4113198,N1C(SC)=NN=CC=1C(C)=NOC,MCULE-5535783236,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678DA0>,3.22538975000883,198.251,0.9639,0.9639
478310,4607872,C1(N2C=NC=C2)=NC=CC(C)=C1C,MCULE-4729823626,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678D50>,2.41968174585082,173.219,1.88414,1.88414
228183,2977556,C(N(C)C)(=S)C1=CC=C(C=C1)N,MCULE-4280142221,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678D00>,2.23481271525399,180.276,1.5059,1.5059
366476,4113804,C1(CO)N=CNC=1CO,MCULE-3627217873,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678CB0>,3.2247535456871,128.131,-0.6057,-0.6057
79022,1000976,C1(C=CSC=1N)C(OC)=O,MCULE-4936240174,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678C60>,2.48125398206013,157.194,1.1169,1.1169
488203,4643901,S=C1NC(=O)CN1C,MCULE-6474760923,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678C10>,3.06388855009514,130.172,-0.6671,-0.6671
485128,4634568,O=CCCCCCCCCCCC=O,MCULE-9426216050,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678BC0>,2.09808223866506,198.306,3.2852,3.2852
467754,4499055,C1CC(C2=CN=CN=C2)NC1,MCULE-8672230606,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678B70>,3.09397054008372,149.197,0.9011,0.9011
458805,4461031,C1(C=CC=CC=1CCO)OC(C)C,MCULE-2432091327,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678B20>,1.76864744231652,180.247,2.0086,2.0086
484552,4633204,OC(C1=CC2=C(ON=C2)C=C1)=O,MCULE-4738024526,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678A80>,2.33224382385128,163.132,1.526,1.526
170872,2247253,C(NN)=O,MCULE-6986968107,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678A30>,3.41858458492952,60.056,-1.3939,-1.3939
413999,4260660,C(=O)(OC(C)(C)C)C(N)=S,MCULE-8566827320,<rdkit.Chem.rdchem.Mol object at 0x00000140C86789E0>,2.6444270589832,161.226,0.6142,0.6142
160908,2174631,CC1N(C2=CC=CC=C2)C(NN)=NN=1,MCULE-5064887451,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678990>,2.29728481646137,189.222,0.86132,0.86132
399513,4213352,N(C1CC1)CC1=NC=CN=C1,MCULE-1415586007,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678940>,2.16196091322031,149.197,0.7286,0.7286
380301,4155517,NC1C=C(C2CC2)N=CN=1,MCULE-6710357351,<rdkit.Chem.rdchem.Mol object at 0x00000140C86788F0>,2.58384024579639,135.17,0.9362,0.9362
222931,2932736,C1(N(=O)=O)=CC(C#N)=NN1C,MCULE-6205985835,<rdkit.Chem.rdchem.Mol object at 0x00000140C86788A0>,3.31437062807442,152.113,0.19998,0.19998
157471,2164849,NCC1=C(CN2N=CC=C2)C=CC=C1,MCULE-9577338866,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678850>,1.99523443184598,187.246,1.3901,1.3901
368575,4118801,N1(CC2=CC=CC=C2)CC[C@@H](O)C1,MCULE-2301310976,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678800>,1.99041569542211,177.247,1.2532,1.2532
570498,5548868,C1=C([C@@H]2NCC2)C=C(OC)C(O)=C1,MCULE-8368479538,<rdkit.Chem.rdchem.Mol object at 0x00000140C86787B0>,2.55562359015895,179.219,1.4352,1.4352
409150,4247529,N1=CC(CNCCC)=CN=C1,MCULE-8843279195,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678760>,2.13045225937415,151.213,0.9762,0.9762
98698,1135284,S(CC(O)=O)C1CCCCC1O,MCULE-9209996677,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678710>,3.27484092108961,190.264,1.1077,1.1077
293317,3561522,C1(C)=C2C=CSC2=CC=C1C(O)=O,MCULE-9678991340,<rdkit.Chem.rdchem.Mol object at 0x00000140C86786C0>,2.07295128847036,192.239,2.90792,2.90792
342278,3863778,CN(C(CCCO)=O)C,MCULE-2835364374,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678670>,2.04389623465031,131.175,-0.1529,-0.1529
526214,5087804,CC1ON=C([C@@H](O)C)C=1,MCULE-8890946491,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678620>,3.13584069352953,127.143,1.03632,1.03632
490980,4690960,C12C=C(C=CN1C=C(CCN)N=2)CC,MCULE-2196599918,<rdkit.Chem.rdchem.Mol object at 0x00000140C86785D0>,2.5405790472306,189.262,1.3979,1.3979
499895,4734000,C[C@@H](C(=O)N(CC1SC=NC=1)C)N,MCULE-1384996370,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678580>,3.16662106268643,199.279,0.4487,0.4487
374193,4137396,COC(C1N=C(CO)SC=1)=O,MCULE-9481263114,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678530>,2.31403264398954,173.193,0.422,0.422
397739,4210372,N1(CC2=NC=CC=C2)CCNC(C)C1,MCULE-1006705602,<rdkit.Chem.rdchem.Mol object at 0x00000140C86784E0>,2.61134875980099,191.278,0.8753,0.8753
16076,152067,C(N)(C(C)O)=O,MCULE-6247123668,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678490>,2.55876853044812,89.094,-1.1475,-1.1475
176411,2305788,N(C(COC)=O)C1=CC(C)=CC=N1,MCULE-4096419940,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678440>,1.8884705192396,180.207,0.97492,0.97492
590790,5750280,O=C1CCC2(C)CCC(N21)=O,MCULE-5065242467,<rdkit.Chem.rdchem.Mol object at 0x00000140C86783F0>,2.93770033629723,153.181,0.6879,0.6879
422125,4283985,N1N=C(NN=1)C1C=CC=C(OCC)C=1,MCULE-9375668844,<rdkit.Chem.rdchem.Mol object at 0x00000140C86783A0>,2.28964418794354,190.206,1.2654,1.2654
154957,2118753,CCCCCCC(CCCCCC)=O,MCULE-9473399411,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678350>,1.75733620699391,198.35,4.4963,4.4963
414600,4262104,C(C1CCC(C)O1)C(O)=O,MCULE-8857014749,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678300>,3.19600648859505,144.17,1.0286,1.0286
362586,4091656,N1=C(C=CC(C)=N1)OC1CCCCC1,MCULE-8204956765,<rdkit.Chem.rdchem.Mol object at 0x00000140C86782B0>,2.20409521983848,192.262,2.49652,2.49652
412837,4257683,C(C)(C)(O)CC1=CC=CC(C)=C1,MCULE-9720075064,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678260>,1.91000358063861,164.248,2.30842,2.30842
265007,3345476,CCC(C)SCC=C,MCULE-3530631040,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678210>,3.47262239024527,130.256,2.7041,2.7041
290543,3544610,O=C(C1OCCNC1)C1CC1,MCULE-1188583615,<rdkit.Chem.rdchem.Mol object at 0x00000140C86781C0>,3.29657387868061,155.197,-0.0461,-0.0461
486196,4637200,OCCCCN1N=CN=C1,MCULE-7764103603,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678170>,2.30963541442087,141.174,0.0506,0.0506
215330,2789848,CN1N=CC(C(N)=O)=C1,MCULE-7868747513,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678120>,2.20101646876402,125.131,-0.481,-0.481
51820,504857,C1(C(OCC)=O)NN=C(C(C)(C)C)C=1,MCULE-9418334995,<rdkit.Chem.rdchem.Mol object at 0x00000140C86780D0>,2.47596540897696,196.25,1.8839,1.8839
356565,4069941,C[C@@H](C1OC2=C(C=CC=C2)C=1)N,MCULE-1758431183,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678080>,2.46704915721407,161.204,2.4525,2.4525
20170,190274,C1(CN)=CC=CO1,MCULE-8280847881,<rdkit.Chem.rdchem.Mol object at 0x00000140C8678030>,2.27550974037023,97.117,0.7383,0.7383
475338,4594789,COC(C(C(C(OC)=O)O)N)=O,MCULE-4357107230,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EF80>,3.16528637563506,177.156,-1.9794,-1.9794
492749,4697830,O=S1(NCC2=CC(N)=CC=C12)=O,MCULE-5097019052,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EF30>,3.07915694602322,184.22,0.0606999999999996,0.0606999999999996
171040,2247831,N1=C(C)SC2C3C(=CC=CC=3)C=CC=21,MCULE-8082276366,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EEE0>,1.93151510726812,199.278,3.75792,3.75792
199032,2688165,C(O)(=O)C1C=CC(NCCN)=CC=1,MCULE-3257168990,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EE90>,1.68644744231652,180.207,0.7554,0.7554
569804,5545036,C1=C([C@H]2NCCCC2)C=CC(O)=C1,MCULE-5180046730,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EE40>,2.49247359015896,177.247,2.2068,2.2068
238262,3095067,C12CNCCC1=CC=CC=2OC,MCULE-2905304492,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EDF0>,2.15752397899026,163.22,1.3409,1.3409
366937,4114786,C1(N(CCC)C2=C(C=CC=C2)S1)=N,MCULE-2861933077,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EDA0>,2.29601313878221,192.287,2.59227,2.59227
261824,3335933,CC(C1CCC(N)CCC1)(C)C,MCULE-6661676186,<rdkit.Chem.rdchem.Mol object at 0x00000140C626ED50>,2.91622435640429,169.312,2.9401,2.9401
589488,5735194,N1=C(C)C2C(=CC=C(CO)C=2)O1,MCULE-2770752527,<rdkit.Chem.rdchem.Mol object at 0x00000140C626ED00>,2.19410807724494,163.176,1.62852,1.62852
391092,4190274,C1(OC)C=C(C=CC=1OCC)CC#N,MCULE-8113006298,<rdkit.Chem.rdchem.Mol object at 0x00000140C626ECB0>,1.82740484604717,191.23,2.15998,2.15998
417104,4268331,C1(C2C=CC=CC=2C=O)=CC=C(C)O1,MCULE-3303285882,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EC60>,2.05204866261522,186.21,3.06752,3.06752
495924,4716418,O1CC[C@@](N)(C(O)=O)C1,MCULE-8786481856,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EC10>,3.34727723199107,131.131,-0.8112,-0.8112
564731,5474633,COC1=CC=C(NC(/C=N\O)=O)C=C1,MCULE-1165744864,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EBC0>,1.97071608865072,194.19,1.0937,1.0937
406961,4242436,N[C@@H](C)COC,MCULE-2998593539,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EB70>,2.9619166961286,89.138,-0.0200000000000002,-0.0200000000000002
195197,2660682,OCC1OC2=C(C=CC=C2)C=1,MCULE-9449993912,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EB20>,1.90574649014338,148.161,1.9251,1.9251
404191,4227005,C12C(O1)CC(C(OC)=O)C2,MCULE-5558345645,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EAD0>,3.3590070380456,142.154,0.3368,0.3368
62453,709270,N(=O)(=O)C1C=C(N)C=C(C(OC)=O)C=1,MCULE-2288705066,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EA80>,2.0411849515965,196.162,0.9636,0.9636
559635,5447795,O=C(CC(=O)OCC)C1C=C(C)ON=1,MCULE-7365759313,<rdkit.Chem.rdchem.Mol object at 0x00000140C626EA30>,2.332122286097,197.19,1.11892,1.11892
469992,4505954,N1=C2C(C=CC=C2)=NC(=O)C1=O,MCULE-6044433953,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E9E0>,2.40655694602322,160.132,-1.0074,-1.0074
143620,1888586,NNC(NCC1=CN=CC=C1)=S,MCULE-1736425879,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E990>,2.20098228538974,182.252,-0.0805999999999996,-0.0805999999999996
485342,4635179,CC1(C(=O)CCCO1)C,MCULE-1810586504,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E940>,2.90781069953325,128.171,1.1445,1.1445
572711,5566401,C1=CSC=C1[C@@H](C1CCC1)N,MCULE-6029433025,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E8F0>,2.9301957149089,167.277,2.548,2.548
350411,4052976,C1(C(OCC)=O)C2CCOCC=2NN=1,MCULE-6362426996,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E8A0>,2.75622597030752,196.206,0.6591,0.6591
140052,1824033,O1C2=C(C=CC=C2)N=CC2=C1C=CC=C2,MCULE-9718674502,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E850>,2.28852696495776,195.221,3.5429,3.5429
521246,5040372,N1(CCC(O)C1)CC1=CC=C(C=C1)C,MCULE-5352541579,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E800>,2.07541057968842,191.274,1.56162,1.56162
535047,5240187,C(O)(C(C)NCC1CCCCC1)=O,MCULE-2720403381,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E7B0>,2.43986205169742,185.267,1.6294,1.6294
367014,4114943,C(C)(C)(CO)C1CCOC1,MCULE-9562143086,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E760>,3.42421859144103,144.214,1.0414,1.0414
570061,5546450,C1([C@@H]2NCCCC2)SC=CC=1,MCULE-4602318775,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E710>,2.80132578483897,167.277,2.5627,2.5627
182880,2406594,N1=C(N)NN=C1C1C=CC=C(O)C=1,MCULE-1135894155,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E6C0>,2.34978860655768,176.179,0.7595,0.7595
7698,85404,C1(CCC(C)N)=CC=CO1,MCULE-6992838263,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E670>,2.60761804199048,139.198,1.5594,1.5594
195091,2660318,CC1N(N)C2=C(C=CC=C2)N=1,MCULE-6257524374,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E620>,2.10555765639649,147.181,1.05852,1.05852
370656,4125045,C1NC=CC(=O)C=1C#N,MCULE-5038874257,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E5D0>,3.1237375456871,120.111,0.24658,0.24658
431497,4308182,C1(=O)C2=C(C=CC=C2)C(O)C1(C)C,MCULE-4613344946,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E580>,2.92384260114796,176.215,1.9425,1.9425
466998,4497382,CC1=CC=C(C2(CCOCC2)O)C=C1,MCULE-6995291370,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E530>,2.1241490472306,192.258,1.99302,1.99302
165304,2201432,C(CN(CCC)CCC)#CCO,MCULE-7366320667,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E4E0>,2.72069680616308,169.268,1.1041,1.1041
517953,5021189,NC(NCC(N)C(O)=O)=O,MCULE-4609961006,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E490>,2.78607459144103,147.134,-1.9334,-1.9334
469212,4503679,O1C2=CC=CC=C2[C@H](N)C1,MCULE-6871202972,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E3F0>,2.55426209276729,135.166,1.0788,1.0788
293448,3561908,C1(C(O)=O)=NN2C(OCCC2)=C1CC,MCULE-4028602887,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E3A0>,3.08975514190516,196.206,0.9262,0.9262
377583,4147631,O=C1CC2C(=CC=CC=2N1C)OC,MCULE-6667784296,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E350>,2.14251667308575,177.203,1.2141,1.2141
160712,2174049,CC(NCC1OCCNC1)=O,MCULE-5014922423,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E300>,2.89378033029351,158.201,-0.8891,-0.8891
14918,140904,C1(ON=C(C)N=1)C1C=CC=CC=1O,MCULE-7346324004,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E2B0>,2.08012914709822,176.175,1.75062,1.75062
568199,5507377,N1=C(C=O)C2C(=CC(=CC=2)O)N1,MCULE-1721425931,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E260>,2.67367776050286,162.148,1.081,1.081
546187,5335434,O=C(O)C1NC=C(C)C=1C(=O)N,MCULE-1369304466,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E210>,2.66863783932347,168.152,0.12022,0.12022
420210,4279248,C1(C=CN(CCOCC)N=1)N(=O)=O,MCULE-1424921244,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E1C0>,2.51617436539344,185.183,0.8278,0.8278
431510,4308205,C1(CCCOC)(C(O)=O)CC1,MCULE-7407881889,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E170>,2.35223481905585,158.197,1.2778,1.2778
17439,164615,C1(C(O)=CC=C(O)C=1C#N)C#N,MCULE-3436666766,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E120>,2.78437521525399,160.132,0.84116,0.84116
367694,4116334,N#CC(C)(C)C1=CC=C(C=C1)CN,MCULE-7174413013,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E0D0>,2.1597505192396,174.247,1.94648,1.94648
396272,4205686,C(O)(=O)C(CC)CC(CC)C(O)=O,MCULE-5747125390,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E080>,3.01579785094934,188.223,1.5981,1.5981
291576,3546915,CN[C@H](C1=CC=CC=C1)C(O)=O,MCULE-3877211543,<rdkit.Chem.rdchem.Mol object at 0x00000140C626E030>,2.21605861834118,165.192,1.0317,1.0317
583799,5691570,[C@H]1(NC(=O)C)CNC[C@@H]1NC(=O)C,MCULE-9443790910,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDF80>,3.38340016863165,185.227,-1.401,-1.401
232217,3018699,S(O)(OCCN)(=O)=O,MCULE-1813036738,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDF30>,2.7448837149303,141.148,-1.2355,-1.2355
211903,2777644,N1(N=C(C)C(N(=O)=O)=C1C(=O)OC)C,MCULE-1784470667,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDEE0>,2.39327289338445,199.166,0.42332,0.42332
340340,3850099,N1(C)C2=CC=CC=C2C(N=C=O)C1=O,MCULE-3948242962,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDE90>,3.32277063886002,188.186,1.0399,1.0399
569979,5545935,C1=C([C@@H]2NCCCC2)C(O)=CC(O)=C1,MCULE-9037587927,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDE40>,2.75915788738073,193.246,1.9124,1.9124
374935,4139934,O=C(O)[C@@H]1CCC[C@@H]1C(=O)OC,MCULE-1837515410,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDDF0>,2.77681954871199,172.18,0.6603,0.6603
39977,415744,C(N)(=O)NC1=CC=CC=C1C,MCULE-3078706756,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDDA0>,1.448911105528,150.181,1.48562,1.48562
160995,2174793,CC1ON=C(C2(CCC2)N)N=1,MCULE-5655568627,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDD50>,2.81354187475877,153.185,0.71592,0.71592
413347,4258958,N1=C(C=CC2OCCOC1=2)N,MCULE-4592890593,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDD00>,2.67369745168185,152.153,0.435,0.435
486699,4638471,CC1=NC=CC(C2NN=C(N)C=2)=C1,MCULE-6842880340,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDCB0>,2.5299233258924,174.207,1.36232,1.36232
484714,4633539,CC1=C(N)C=CC(OCCCO)=C1,MCULE-1460127075,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDC60>,1.8394628269319,181.235,1.33842,1.33842
592989,5793469,CC(N)C(C)C,MCULE-3544463874,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDC10>,2.36514604524102,87.166,0.9896,0.9896
256049,3320944,C(C#N)(=CC1C=CC(=CC=1)C#N)C(N)=O,MCULE-4536369962,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDB70>,2.25774737771574,197.197,0.95056,0.95056
397604,4210034,C1(O)=NC(C)=C(O)N=C1C,MCULE-9281727736,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDB20>,3.2108172956696,140.142,0.50464,0.50464
209529,2767755,C1(C=CC=C(C)C=1OC)C(NN)=O,MCULE-2163263419,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDAD0>,1.86506480495388,180.207,0.60712,0.60712
558070,5440913,CC(OCCN1CC(N)CCC1)C,MCULE-8036939400,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDA80>,2.71409282092819,186.299,0.8345,0.8345
585800,5699451,CC(C[C@@H](C(=O)NC(C)C)NC)C,MCULE-4675876822,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CDA30>,2.44071205169742,186.299,1.1451,1.1451
535887,5263063,C1(=NC=CN1CCO)C1=CC=C(C)O1,MCULE-8561025763,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD9E0>,2.46685520107675,192.218,1.44382,1.44382
357196,4071210,C1CC(NC2CCOCC2)CNC1,MCULE-2002264222,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD990>,2.93480317595777,184.283,0.507,0.507
587243,5720875,CC(C)(C)[C@H]1NC2C=CC=CC=2NC1,MCULE-5476178328,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD940>,3.06620140809079,190.29,2.9387,2.9387
390442,4188223,C(C1=CC=CC=C1)(=O)C(CCC)C#N,MCULE-7944437892,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD8F0>,2.49950673353457,187.242,2.80918,2.80918
70061,843181,C1(C#N)=C(N)C=C(N=C1OCC)N,MCULE-9999870051,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD8A0>,2.71904810165718,178.195,0.51638,0.51638
482975,4627352,COC1=CC2=C(CCC2(CO)N)C=C1,MCULE-1593234463,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD850>,3.07361087554641,193.246,0.7877,0.7877
525041,5081412,O=C([C@H]1CCCN1C)N,MCULE-1418743058,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD800>,2.65068300122184,128.175,-0.4341,-0.4341
593013,5793518,C1(C(O)=O)NC=CC2C=1N=NC=2,MCULE-8646198659,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD7B0>,2.9632985749825,163.136,0.6077,0.6077
59666,681765,N1C2=CC=CC=C2NC=1CCCC,MCULE-1446161748,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD760>,1.77653124798453,174.247,2.9055,2.9055
460820,4467798,N#CC1C2C=CN=CC=2C=CC=1C,MCULE-8228236545,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD710>,2.21997155874064,168.199,2.4149,2.4149
195717,2662477,CC(C1NCCC1)C,MCULE-8748321913,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD6C0>,3.0038848278077,113.204,1.3944,1.3944
371475,4127577,O=C(C1C(C)=CC(O)=C(C)C=1)O,MCULE-5858576352,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD670>,1.9269976408123,166.176,1.70724,1.70724
367529,4115964,N1CC(OC(C)(C)C)CC1,MCULE-4511005955,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD620>,3.13145448887692,143.23,1.1634,1.1634
476458,4598746,N1SC2C(=CC(=CN=2)C(O)=O)N=1,MCULE-8175906524,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD5D0>,2.71706101842141,181.176,0.7845,0.7845
357216,4071244,CC(C(O)=O)(CN1CCOCC1)C,MCULE-8702484754,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD580>,2.22468898077806,187.239,0.4294,0.4294
488263,4644118,C(O)(=O)CC(C1=CC=CO1)=O,MCULE-2623089072,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD530>,2.18329264398954,154.121,0.937,0.937
560972,5453826,N1(C)C2=CC(C=O)=C(C)C=C2N=N1,MCULE-7888159409,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD4E0>,2.66922436539344,175.191,1.08922,1.08922
366993,4114902,C1(=O)N(C)C[C@@H](C(O)=O)N1,MCULE-8618404133,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD490>,3.22320853226943,144.13,-0.9054,-0.9054
421846,4283437,N#CC1CCN(CC1)CC=C,MCULE-5065209411,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD440>,2.67862316508135,150.225,1.40798,1.40798
377528,4147471,O=CC1C=CC=C2C=1N=CS2,MCULE-4660883055,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD3F0>,2.55614793245108,163.201,2.1088,2.1088
342209,3863631,CC(C1COCC1)N,MCULE-5608990827,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD3A0>,3.39148950817851,115.176,0.3701,0.3701
492559,4697231,CC1=NC=C(C(C)(C)O)C=C1C,MCULE-6799219467,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD350>,2.39550682195374,165.236,1.92584,1.92584
342643,3864482,CCC1OC(N)=NC=1,MCULE-9148683882,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD300>,3.08938105758765,112.132,0.8192,0.8192
51645,504529,O1C(CNCC)CC2=CC=CC=C12,MCULE-7734049681,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD2B0>,2.49074646465288,177.247,1.5996,1.5996
365201,4111047,C1(C(C)=NO)C=CC(=CC=1C)C,MCULE-4566800945,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD260>,2.00849733063861,163.22,2.50164,2.50164
377352,4146950,O=C(OCC)C1CCCC1N,MCULE-9857282632,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD210>,2.91091438129369,157.213,0.6769,0.6769
254918,3315530,C(C1(CCCC1)O)#CCCCCCC,MCULE-8077337368,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD1C0>,2.63868943184598,194.318,3.2653,3.2653
419369,4276317,COC(C1=CC=C2C(C=NN2)=C1C)=O,MCULE-1220025185,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD170>,2.20051253835486,190.202,1.65792,1.65792
394433,4199944,C1(=CC=C(CN)C=C1)C[C@H](N)C(=O)O,MCULE-7207044550,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD120>,2.1979800128868,194.234,0.0997000000000004,0.0997000000000004
400494,4215677,C(N)CN(C)NC,MCULE-3863653213,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD0D0>,3.48465435575485,103.169,-0.9887,-0.9887
277699,3465701,C12=CC=CC=C1C(CC2=NO)=NO,MCULE-3630190207,<rdkit.Chem.rdchem.Mol object at 0x00000140CC5CD080>,2.90261313878221,176.175,1.4469,1.4469
